Symbol,Name,Exchange,add_to_asset
DHA.VN,Công ty Cổ phần Hóa An,VnStock,1
DGW.VN,Công ty Cổ phần Thế Giới Số,VnStock,1
DGT.VN,Công ty Cổ phần Công trình Giao thông Đồng Nai,VnStock,0
DGC.VN,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,VnStock,1
DFF.VN,Công ty Cổ phần Tập đoàn Đua Fat,VnStock,0
DFC.VN,Công ty Cổ phần Xích líp Đông Anh,VnStock,0
DDV.VN,Công ty Cổ phần DAP - Vinachem,VnStock,0
DDN.VN,Công ty Cổ phần Dược - Thiết bị y tế Đà Nẵng,VnStock,0
DDM.VN,Công ty Cổ phần Hàng hải Đông Đô,VnStock,0
DDH.VN,Công ty Cổ phần Đảm bảo giao thông đường thủy Hải Phòng,VnStock,0
DDG.VN,Công ty Cổ phần Đầu tư Công nghiệp Xuất nhập khẩu Đông Dương,VnStock,0
DDB.VN,Công ty Cổ Phần Thương Mại Và Xây Dựng Đông Dương,VnStock,0
DCT.VN,Công ty Cổ phần Tấm lợp Vật liệu Xây dựng Đồng Nai,VnStock,0
DCS.VN,Công ty Cổ phần Tập đoàn EDX,VnStock,0
DCR.VN,Công ty Cổ phần Gạch men COSEVCO,VnStock,0
DCM.VN,Công ty Cổ phần - Tổng Công ty Phân bón Dầu Khí Cà Mau,VnStock,1
DCL.VN,Công ty Cổ phần Dược phẩm Cửu Long,VnStock,1
DCH.VN,Công ty Cổ phần Địa chính Hà Nội,VnStock,0
DCG.VN,Công ty Cổ phần Tổng Công ty May Đáp Cầu,VnStock,0
DCF.VN,Công ty Cổ phần Xây dựng và Thiết kế số 1,VnStock,0
DC4.VN,Công ty Cổ phần Dicera Holdings,VnStock,1
DC2.VN,Công ty Cổ phần Đầu tư Phát triển - Xây dựng (DIC) số 2,VnStock,0
DC1.VN,Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1,VnStock,0
DBW.VN,Công ty Cổ phần Cấp nước Điện Biên,VnStock,0
DBT.VN,Công ty Cổ phần Dược phẩm Bến Tre,VnStock,1
DBM.VN,Công ty Cổ phần Dược - Vật tư Y tế Đắk Lắk,VnStock,0
DBH.VN,Công ty Cổ phần Đường bộ Hải Phòng,VnStock,0
DBD.VN,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định (BIDIPHAR),VnStock,1
DBC.VN,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,VnStock,1
DAT.VN,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,VnStock,1
DAS.VN,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,VnStock,0
DAR.VN,Công ty Cổ phần Xe lửa Dĩ An,VnStock,0
DAN.VN,Công ty Cổ phần Dược Danapha,VnStock,0
DAH.VN,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,VnStock,1
DAG.VN,Công ty Cổ phần Tập đoàn Nhựa Đông Á,VnStock,0
DAE.VN,Công ty Cổ phần Sách Giáo dục tại Thành phố Đà Nẵng,VnStock,0
DAD.VN,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,VnStock,0
DAC.VN,Công ty Cổ phần 382 Đông Anh,VnStock,0
D2D.VN,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,VnStock,1
D17.VN,Công ty Cổ Phần Đồng Tân,VnStock,0
D11.VN,Công ty Cổ phần Địa ốc 11,VnStock,0
CYC.VN,Công ty Cổ phần Gạch men Chang Yih,VnStock,0
CX8.VN,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8,VnStock,0
CVT.VN,Công ty Cổ phần CMC,VnStock,1
CVP.VN,Công ty cổ phần Cảng Cửa Việt,VnStock,0
CVN.VN,Công ty Cổ phần Vinam,VnStock,0
CTX.VN,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam,VnStock,0
CTW.VN,Công ty Cổ phần Cấp thoát nước Cần Thơ,VnStock,0
CTT.VN,Công ty Cổ phần Chế tạo máy - Vinacomin,VnStock,0
CTS.VN,Công ty Cổ phần Chứng khoán Ngân hàng Công thương Việt Nam,VnStock,1
CTR.VN,Tổng Công ty Cổ phần Công trình Viettel,VnStock,1
CTP.VN,Công ty Cổ phần Hoà Bình Takara,VnStock,0
CTN.VN,Công ty Cổ phần Xây dựng Công trình ngầm,VnStock,0
CTI.VN,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,VnStock,1
CTG.VN,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,VnStock,1
CTF.VN,Công ty Cổ phần City Auto,VnStock,1
CTD.VN,Công ty Cổ phần Xây dựng Coteccons,VnStock,1
CTC.VN,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,VnStock,0
CTB.VN,Công ty Cổ phần Chế tạo Bơm Hải Dương,VnStock,0
CTA.VN,Công ty Cổ phần Vinavico,VnStock,0
CT6.VN,Công ty Cổ phần Công trình 6,VnStock,0
CT5.VN,,VnStock,0
CT3.VN,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,VnStock,0
CSV.VN,Công ty Cổ phần Hóa chất Cơ bản miền Nam,VnStock,1
CST.VN,Công ty Cổ phần Than Cao Sơn - TKV,VnStock,0
CSM.VN,Công ty Cổ phần Công nghiệp Cao su Miền Nam,VnStock,1
CSI.VN,Công ty Cổ phần Chứng khoán Kiến thiết Việt Nam,VnStock,0
CSC.VN,Công ty Cổ phần Tập đoàn COTANA,VnStock,0
CRV.VN,Công ty Cổ phần Tập đoàn Bất động sản CRV,VnStock,1
CRE.VN,Công ty Cổ phần Bất động sản Thế Kỷ,VnStock,1
CRC.VN,Công ty Cổ phần Create Capital Việt Nam,VnStock,1
CQT.VN,Công ty Cổ phần Xi măng Quán Triều VVMI,VnStock,0
CQN.VN,Công ty Cổ phần Cảng Quảng Ninh,VnStock,0
CPI.VN,Công ty Cổ phần Đầu tư Cảng Cái Lân,VnStock,0
CPH.VN,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,VnStock,0
CPC.VN,Công ty Cổ phần Thuốc sát trùng Cần Thơ,VnStock,0
CPA.VN,Công ty Cổ phần Cà phê Phước An,VnStock,0
COM.VN,Công ty Cổ phần Vật tư Xăng dầu,VnStock,1
CNT.VN,Công ty Cổ phần Tập đoàn CNT,VnStock,0
CNN.VN,"Công ty Cổ phần Tư vấn Công nghệ, Thiết bị và Kiểm định Xây dựng - CONINCO",VnStock,0
CNG.VN,Công ty Cổ phần CNG Việt Nam,VnStock,1
CNC.VN,Công ty Cổ phần Công nghệ cao Traphaco,VnStock,0
CNA.VN,Công ty Cổ phần Tổng công ty Chè Nghệ An,VnStock,0
CMX.VN,Công ty Cổ phần CAMIMEX Group,VnStock,1
CMW.VN,Công ty Cổ phần Cấp nước Cà Mau,VnStock,0
CMV.VN,Công ty Cổ phần Thương nghiệp Cà Mau,VnStock,1
CMT.VN,Công ty Cổ phần Công nghệ mạng và Truyền thông,VnStock,0
CMS.VN,Công ty Cổ phần Tập đoàn CMH Việt Nam,VnStock,0
CMP.VN,Công ty Cổ phần Cảng Chân Mây,VnStock,0
CMN.VN,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,VnStock,0
CMM.VN,Công ty Cổ phần Camimex,VnStock,0
CMK.VN,Công ty Cổ phần Cơ khí Mạo Khê - Vinacomin,VnStock,0
CMI.VN,Công ty Cổ phần CMISTONE Việt Nam,VnStock,0
CMG.VN,Công ty Cổ phần Tập đoàn Công nghệ CMC,VnStock,1
CMF.VN,Công ty Cổ phần Thực phẩm Cholimex,VnStock,0
CMD.VN,Công ty Cổ phần Vật liệu xây dựng và Trang trí nội thất TP Hồ Chí Minh,VnStock,0
CMC.VN,Công ty Cổ phần Đầu tư CMC,VnStock,0
CLX.VN,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX),VnStock,0
CLW.VN,Công ty Cổ phần Cấp nước Chợ Lớn,VnStock,1
CLM.VN,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,VnStock,0
CLL.VN,Công ty Cổ phần Cảng Cát Lái,VnStock,1
CLH.VN,Công ty Cổ phần Xi măng La Hiên VVMI,VnStock,0
CLG.VN,Công ty Cổ phần Đầu tư và Phát triển Nhà đất Cotec,VnStock,0
CLC.VN,Công ty Cổ phần Cát Lợi,VnStock,1
CKV.VN,Công ty Cổ phần CokyVina,VnStock,0
CKG.VN,Công ty Cổ phần Tập đoàn CIC,VnStock,1
CKD.VN,Công ty Cổ phần Cơ khí Đông Anh Licogi,VnStock,0
CKA.VN,Công ty Cổ phần Cơ khí An Giang,VnStock,0
CK8.VN,Công ty Cổ phần Cơ khí 120,VnStock,0
CJC.VN,Công ty Cổ phần Cơ điện Miền Trung,VnStock,0
CIP.VN,Công ty Cổ phần Xây lắp và Sản xuất Công nghiệp,VnStock,0
CII.VN,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,VnStock,1
CIG.VN,Công ty Cổ phần COMA 18,VnStock,1
CID.VN,Công ty Cổ phần Xây dựng và Phát triển Cơ sở Hạ tầng,VnStock,0
CIA.VN,Công ty Cổ Phần Dịch Vụ Sân Bay Quốc Tế Cam Ranh,VnStock,0
CI5.VN,Công ty Cổ phần Đầu tư Xây dựng số 5,VnStock,0
CHS.VN,Công ty Cổ phần Chiếu sáng Công cộng Thành phố Hồ Chí Minh,VnStock,0
CHP.VN,Công ty Cổ phần Thủy điện Miền Trung,VnStock,1
CHC.VN,Công ty Cổ phần Cẩm Hà,VnStock,0
CH5.VN,Công ty Cổ phần Xây dựng số 5 Hà Nội,VnStock,0
CGV.VN,Công ty Cổ phần Vinaceglass,VnStock,0
CGL.VN,Công ty Cổ phần Thương mại Gia Lai,VnStock,0
CFV.VN,Công ty Cổ phần Cà phê Thắng Lợi,VnStock,0
CFM.VN,Công ty Cổ phần Đầu tư CFM,VnStock,0
CET.VN,Công ty Cổ phần HTC Holding,VnStock,0
CEO.VN,Công ty Cổ phần Tập đoàn C.E.O,VnStock,0
CEN.VN,Công ty Cổ phần CENCON Việt Nam,VnStock,0
CEG.VN,Công ty Cổ phần Tập đoàn Xây dựng và Thiết bị Công nghiệp,VnStock,0
CEE.VN,Công ty Cổ phần Xây dựng Hạ tầng CII,VnStock,0
CE1.VN,Công ty Cổ phần Xây dựng và Thiết bị Công nghiệp CIE1,VnStock,0
CDR.VN,Công ty Cổ phần Xây dựng Cao su Đồng Nai,VnStock,0
CDP.VN,Công ty Cổ phần Dược phẩm Trung ương Codupha,VnStock,0
CDO.VN,Công ty Cổ phần Tư vấn Thiết kế và Phát triển Đô thị,VnStock,0
CDN.VN,Công ty Cổ phần Cảng Đà Nẵng,VnStock,0
CDH.VN,Công ty Cổ phần Công trình Công cộng và Dịch vụ Du lịch Hải Phòng,VnStock,0
CDG.VN,Công ty Cổ phần Cầu Đuống,VnStock,0
CDC.VN,Công ty Cổ phần Chương Dương,VnStock,1
CCV.VN,Công ty Cổ phần Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,VnStock,0
CCT.VN,Công ty Cổ phần Cảng Cần Thơ,VnStock,0
CCR.VN,Công ty Cổ phần Cảng Cam Ranh,VnStock,0
CCP.VN,Công ty Cổ phần Cảng Cửa Cấm Hải Phòng,VnStock,0
CCM.VN,Công ty Cổ phần Khoáng sản và Xi măng Cần Thơ,VnStock,0
CCL.VN,Công ty Cổ phần Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,VnStock,1
CCI.VN,Công ty Cổ phần Đầu tư Phát triển Công nghiệp Thương mại Củ Chi,VnStock,0
CCC.VN,Công ty Cổ Phần Xây Dựng CDC,VnStock,1
CCA.VN,Công ty Cổ phần Xuất nhập khẩu Thủy sản Cần Thơ,VnStock,0
CC4.VN,Công ty Cổ phần Đầu tư và Xây dựng số 4,VnStock,0
CC1.VN,Tổng Công ty Xây dựng số 1 - CTCP,VnStock,0
CBS.VN,Công ty Cổ phần Mía đường Cao Bằng,VnStock,0
CBI.VN,Công ty Cổ phần Gang thép Cao Bằng,VnStock,0
CAV.VN,Công ty Cổ Phần Dây cáp điện Việt Nam,VnStock,0
CAT.VN,Công ty Cổ phần Thủy sản Cà Mau,VnStock,0
CAR.VN,Công ty cổ phần Tập đoàn Giáo dục Trí Việt,VnStock,0
CAP.VN,Công ty Cổ phần Lâm Nông sản Thực phẩm Yên Bái,VnStock,0
CAN.VN,Công ty Cổ phần Đồ hộp Hạ Long,VnStock,0
CAG.VN,Công ty Cổ phần Cảng An Giang,VnStock,0
CAD.VN,Công ty Cổ phần Chế biến và Xuất khẩu Thủy sản Cadovimex,VnStock,0
CAB.VN,Công ty Cổ phần Tổng Công ty Truyền hình Cáp Việt Nam,VnStock,0
C92.VN,Công ty Cổ phần Xây dựng và Đầu tư 492,VnStock,0
C69.VN,Công ty Cổ phần Xây dựng 1369,VnStock,0
C4G.VN,Công ty Cổ phần Tập Đoàn Cienco4,VnStock,0
C47.VN,Công ty Cổ phần Xây dựng 47,VnStock,1
C32.VN,Công ty Cổ phần Đầu tư và Xây dựng 3-2,VnStock,1
C22.VN,Công ty Cổ phần 22,VnStock,0
C21.VN,Công ty Cổ phần Thế kỷ 21,VnStock,0
C12.VN,Công ty Cổ phần Cầu 12,VnStock,0
BXT.VN,,VnStock,0
BXH.VN,Công ty Cổ phần VICEM Bao bì Hải Phòng,VnStock,0
BWS.VN,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,VnStock,0
BWE.VN,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,VnStock,1
BWA.VN,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,VnStock,0
BVS.VN,Công ty Cổ phần Chứng khoán Bảo Việt,VnStock,0
BVN.VN,Công ty Cổ phần Bông Việt Nam,VnStock,0
BVL.VN,Công ty Cổ phần BV Land,VnStock,0
BVH.VN,Tập đoàn Bảo Việt,VnStock,1
BVG.VN,Công ty Cổ phần Group Bắc Việt,VnStock,0
BVB.VN,Ngân hàng Thương mại Cổ phần Bản Việt,VnStock,0
BUD.VN,,VnStock,0
BTW.VN,Công ty Cổ phần Cấp nước Bến Thành,VnStock,0
BTV.VN,Công ty Cổ phần Dịch vụ Du lịch Bến Thành,VnStock,0
BTU.VN,Công ty Cổ phần Công trình Đô thị Bến Tre,VnStock,0
BTT.VN,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành,VnStock,1
BTS.VN,Công ty Cổ phần Xi măng VICEM Bút Sơn,VnStock,0
BTP.VN,Công ty Cổ phần Nhiệt điện Bà Rịa,VnStock,1
BTN.VN,Công ty Cổ phần Đầu tư Bitco Bình Định,VnStock,0
BTH.VN,Công ty Cổ phần Chế tạo Biến thế và Vật liệu Điện Hà Nội,VnStock,0
BTG.VN,Công ty Cổ phần Bao bì Tiền Giang,VnStock,0
BTD.VN,Công ty Cổ phần Bê tông ly tâm Thủ Đức,VnStock,0
BTB.VN,Công ty Cổ phần Bia Hà Nội - Thái Bình,VnStock,0
BT6.VN,Công ty Cổ phần BETON 6,VnStock,0
BT1.VN,Công ty Cổ phần Bảo vệ thực vật 1 Trung ương,VnStock,0
BST.VN,Công ty Cổ phần Sách và Thiết bị Bình Thuận,VnStock,0
BSR.VN,Công ty Cổ phần Lọc Hóa dầu Bình Sơn,VnStock,1
BSQ.VN,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,VnStock,0
BSP.VN,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,VnStock,0
BSL.VN,Công ty Cổ phần Bia Sài Gòn - Sông Lam,VnStock,0
BSI.VN,Công ty Cổ phần Chứng khoán BIDV,VnStock,1
BSH.VN,Công ty Cổ phần Bia Sài Gòn - Hà Nội,VnStock,0
BSG.VN,Công ty Cổ phần Xe khách Sài Gòn,VnStock,0
BSD.VN,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân",VnStock,0
BSC.VN,Công ty Cổ phần Dịch vụ Bến Thành,VnStock,0
BSA.VN,Công ty Cổ phần Thủy điện Buôn Đôn,VnStock,0
BRS.VN,Công ty Cổ phần Dịch vụ Đô thị Bà Rịa,VnStock,0
BRR.VN,Công ty Cổ phần Cao su Bà Rịa,VnStock,0
BRC.VN,Công ty Cổ phần Cao su Bến Thành,VnStock,1
BQP.VN,Công ty Cổ phần Nhựa chất lượng cao Bình Thuận,VnStock,0
BQB.VN,Công ty Cổ phần Bia Hà Nội - Quảng Bình,VnStock,0
BPW.VN,,VnStock,0
BPC.VN,Công ty Cổ phần Vicem Bao bì Bỉm Sơn,VnStock,0
BOT.VN,Công ty Cổ phần BOT Cầu Thái Hà,VnStock,0
BNW.VN,Công ty Cổ phần Nước sạch Bắc Ninh,VnStock,0
BNA.VN,Công ty Cổ phần Tập đoàn Đầu tư Bảo Ngọc,VnStock,0
BMV.VN,Công ty Cổ phần Bột mỳ Vinafood 1,VnStock,0
BMS.VN,Công ty Cổ phần Chứng khoán Bảo Minh,VnStock,0
BMP.VN,Công ty Cổ phần Nhựa Bình Minh,VnStock,1
BMN.VN,Công ty Cổ phần 715,VnStock,0
BMK.VN,Công ty Cổ Phần Kỹ thuật Nhiệt Mèo Đen,VnStock,0
BMJ.VN,Công ty Cổ phần Khoáng sản Miền Đông AHP,VnStock,0
BMI.VN,Tổng Công ty Cổ phần Bảo Minh,VnStock,1
BMG.VN,Công ty Cổ phần May Bình Minh,VnStock,0
BMF.VN,Công ty Cổ phần Vật liệu Xây dựng và Chất đốt Đồng Nai,VnStock,0
BMD.VN,Công ty Cổ phần Môi trường và Dịch vụ Đô thị Bình Thuận,VnStock,0
BMC.VN,Công ty Cổ phần Khoáng sản Bình Định,VnStock,1
BLW.VN,Công ty Cổ phần Cấp nước Bạc Liêu,VnStock,0
BLU.VN,,VnStock,0
BLT.VN,Công ty Cổ phần Lương thực Bình Định,VnStock,0
BLN.VN,Công ty Cổ phần Vận tải và Dịch vụ Liên Ninh,VnStock,0
BLI.VN,Tổng Công ty Cổ phần Bảo hiểm Bảo Long,VnStock,0
BLF.VN,Công ty Cổ phần Thủy sản Bạc Liêu,VnStock,0
BKH.VN,Công ty Cổ phần Bánh mứt kẹo Hà Nội,VnStock,0
BKG.VN,Công ty Cổ phần Đầu tư BKG Việt Nam,VnStock,1
BKC.VN,Công ty Cổ phần Khoáng sản Bắc Kạn,VnStock,0
BIO.VN,Công ty Cổ phần Vắc xin và Sinh phẩm Nha Trang,VnStock,0
BII.VN,Công ty Cổ phần Đầu tư và Phát triển Công nghiệp Bảo Thư,VnStock,0
BIG.VN,Công ty Cổ phần Đầu tư BIG Group Holdings,VnStock,0
BID.VN,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,VnStock,1
BIC.VN,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,VnStock,1
BHT.VN,Công ty Cổ phần Đầu tư Xây dựng Bạch Đằng TMC,VnStock,0
BHP.VN,Công ty Cổ phần Bia Hà Nội - Hải Phòng,VnStock,0
BHN.VN,Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội,VnStock,1
BHK.VN,Công ty Cổ phần Bia Hà Nội - Kim Bài,VnStock,0
BHI.VN,Tổng Công ty Cổ phần Bảo hiểm Sài Gòn - Hà Nội,VnStock,0
BHH.VN,Công ty Cổ Phần Thương Mại Bia Hà Nội - Hưng Yên 89,VnStock,0
BHG.VN,Công ty Cổ phần Chè Biển Hồ,VnStock,0
BHC.VN,Công ty Cổ phần Bê tông Biên Hòa,VnStock,0
BHA.VN,Công ty Cổ phần Thủy điện Bắc Hà,VnStock,0
BGW.VN,Công ty Cổ phần Nước sạch Bắc Giang,VnStock,0
BGE.VN,Công ty Cổ phần BCG Energy,VnStock,0
BFC.VN,Công ty Cổ phần Phân bón Bình Điền,VnStock,1
BEL.VN,Công ty Cổ phần Điện tử Biên Hòa,VnStock,0
BED.VN,Công ty Cổ phần Sách và Thiết bị trường học Đà Nẵng,VnStock,0
BDW.VN,Công ty Cổ phần Cấp thoát nước Bình Định,VnStock,0
BDT.VN,Công ty Cổ phần Xây lắp và Vật liệu xây dựng Đồng Tháp,VnStock,0
BDG.VN,Công ty Cổ phần May mặc Bình Dương,VnStock,0
BDB.VN,Công ty Cổ phần Sách và Thiết bị Bình Định,VnStock,0
BCV.VN,Công ty Cổ phần Du lịch và Thương mại Bằng Giang Cao Bằng - Vimico,VnStock,0
BCR.VN,Công ty Cổ phần BCG Land,VnStock,0
BCP.VN,Công ty Cổ phần Dược Enlie,VnStock,0
BCO.VN,Công ty Cổ phần Xây dựng Bình Phước,VnStock,0
BCM.VN,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,VnStock,1
BCG.VN,Công ty Cổ phần Tập đoàn Bamboo Capital,VnStock,1
BCF.VN,Công ty Cổ phần Thực phẩm Bích Chi,VnStock,0
BCE.VN,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,VnStock,1
BCC.VN,Công ty Cổ phần Xi măng Bỉm Sơn,VnStock,0
BCB.VN,Công ty Cổ phần 397,VnStock,0
BCA.VN,Công ty cổ phần B.C.H,VnStock,0
BBT.VN,Công ty Cổ phần Bông Bạch Tuyết,VnStock,0
BBS.VN,Công ty Cổ phần VICEM Bao bì Bút Sơn,VnStock,0
BBM.VN,Công ty Cổ phần Bia Hà Nội - Nam Định,VnStock,0
BBH.VN,Công ty Cổ phần Bao bì Hoàng Thạch,VnStock,0
BBC.VN,Công ty Cổ phần Bibica,VnStock,1
BAX.VN,Công ty Cổ phần Thống Nhất,VnStock,0
BAL.VN,Công ty Cổ phần Bao bì Bia - Rượu - Nước giải khát,VnStock,0
BAF.VN,Công ty Cổ phần Nông nghiệp BAF Việt Nam,VnStock,1
BAB.VN,Ngân hàng Thương mại Cổ phần Bắc Á,VnStock,0
B82.VN,Công ty Cổ phần 482,VnStock,0
AVG.VN,Công ty Cổ phần Phân Bón Quốc Tế Âu Việt,VnStock,0
AVF.VN,Công ty Cổ phần Việt An,VnStock,0
AVC.VN,Công ty Cổ phần Thủy điện A Vương,VnStock,0
AUM.VN,Công ty Cổ phần Vinacafe Sơn Thành,VnStock,0
ATS.VN,Công ty Cổ phần Tập đoàn Đầu tư ATS,VnStock,0
ATG.VN,Công ty Cổ phần An Trường An,VnStock,0
ATB.VN,Công ty Cổ phần An Thịnh,VnStock,0
ATA.VN,Công ty Cổ phần NTACO,VnStock,0
AST.VN,Công ty Cổ phần Dịch vụ Hàng không Taseco,VnStock,1
ASP.VN,Công ty Cổ phần Tập đoàn Dầu khí An Pha,VnStock,1
ASM.VN,Công ty Cổ phần Tập đoàn Sao Mai,VnStock,1
ASG.VN,Công ty Cổ phần Tập đoàn ASG,VnStock,1
ASA.VN,Công ty Cổ phần ASA,VnStock,0
ART.VN,Công ty Cổ phần Chứng khoán ARTEX,VnStock,0
ARM.VN,Công ty Cổ phần Xuất nhập khẩu Hàng không,VnStock,0
APT.VN,Công ty Cổ phần Kinh doanh thủy hải sản Sài Gòn,VnStock,0
APS.VN,Công ty Cổ phần Chứng khoán Châu Á - Thái Bình Dương,VnStock,0
APP.VN,Công ty Cổ phần Phát triển Phụ gia và Sản phẩm dầu mỏ,VnStock,0
APL.VN,Công ty Cổ phần Cơ khí và Thiết bị áp lực - VVMI,VnStock,0
API.VN,Công ty Cổ phần Đầu tư Châu Á - Thái Bình Dương,VnStock,0
APH.VN,Công ty Cổ phần Tập đoàn An Phát Holdings,VnStock,1
APG.VN,Công ty Cổ phần Chứng khoán APG,VnStock,1
APF.VN,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,VnStock,0
APC.VN,Công ty Cổ phần Chiếu xạ An Phú,VnStock,0
ANV.VN,Công ty Cổ phần Nam Việt,VnStock,1
ANT.VN,Công ty Cổ phần Rau quả Thực phẩm An Giang,VnStock,0
AMV.VN,Công ty Cổ phần Sản xuất Kinh doanh Dược và Trang thiết bị Y tế Việt Mỹ,VnStock,0
AMS.VN,Công ty Cổ phần Cơ khí Xây dựng AMECC,VnStock,0
AMP.VN,Công ty Cổ phần Armephaco,VnStock,0
AME.VN,Công ty cổ phần Alphanam E&C,VnStock,0
AMD.VN,Công ty Cổ phần Đầu tư và Khoáng sản FLC Stone,VnStock,0
AMC.VN,Công ty Cổ phần Khoáng sản Á Châu,VnStock,0
ALV.VN,Công ty Cổ phần Tập đoàn MCST,VnStock,0
ALT.VN,Công ty Cổ phần Văn hóa Tân Bình,VnStock,0
AIG.VN,Công ty Cổ phần Nguyên liệu Á Châu AIG,VnStock,0
AIC.VN,Công ty Cổ phần Tập đoàn Bảo hiểm DBV,VnStock,0
AGX.VN,Công ty Cổ phần Thực phẩm Nông sản Xuất khẩu Sài Gòn,VnStock,0
AGR.VN,Công ty Cổ phần Chứng khoán AGRIBANK,VnStock,1
AGP.VN,Công ty Cổ phần Dược phẩm AGIMEXPHARM,VnStock,0
AGM.VN,Công ty Cổ phần Xuất nhập khẩu An Giang,VnStock,0
AGG.VN,Công ty Cổ phần Đầu tư và Phát triển Bất động sản An Gia,VnStock,1
AGF.VN,Công ty Cổ phần Xuất nhập khẩu Thủy sản An Giang,VnStock,0
AGE.VN,Công ty Cổ phần Môi trường Đô thị An Giang,VnStock,0
AG1.VN,Công ty Cổ phần 28.1,VnStock,0
AFX.VN,Công ty Cổ phần Xuất Nhập khẩu Nông sản Thực phẩm An Giang,VnStock,0
ADS.VN,Công ty Cổ phần DAMSAN,VnStock,1
ADP.VN,Công ty Cổ phần Sơn Á Đông,VnStock,1
ADG.VN,Công ty Cổ phần Clever Group,VnStock,1
ADC.VN,Công ty Cổ phần Mĩ thuật và Truyền thông,VnStock,0
ACV.VN,Tổng Công ty Cảng Hàng không Việt Nam - CTCP,VnStock,0
ACS.VN,Công ty Cổ phần Xây lắp Thương mại 2,VnStock,0
ACM.VN,Công ty Cổ phần Tập đoàn Khoáng sản Á Cường,VnStock,0
ACL.VN,Công ty Cổ phần Xuất nhập khẩu Thủy sản Cửu Long An Giang,VnStock,1
ACG.VN,Công ty Cổ phần Gỗ An Cường,VnStock,1
ACE.VN,Công ty Cổ phần Bê tông ly tâm An Giang,VnStock,0
ACC.VN,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,VnStock,1
ACB.VN,Ngân hàng Thương mại Cổ phần Á Châu,VnStock,1
ABW.VN,Công ty Cổ phần Chứng khoán An Bình,VnStock,0
ABT.VN,Công ty Cổ phần Xuất nhập khẩu Thủy sản Bến Tre,VnStock,1
ABS.VN,Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận,VnStock,1
ABR.VN,Công ty Cổ phần Đầu tư Nhãn Hiệu Việt,VnStock,1
ABI.VN,Công ty Cổ phần Bảo hiểm Ngân hàng Nông Nghiệp,VnStock,0
ABC.VN,Công ty Cổ phần Truyền thông VMG,VnStock,0
ABB.VN,Ngân hàng Thương mại Cổ phần An Bình,VnStock,0
AAV.VN,Công ty Cổ phần AAV Group,VnStock,0
AAT.VN,Công ty Cổ phần Tập đoàn Tiên Sơn Thanh Hóa,VnStock,1
AAS.VN,Công ty Cổ phần Chứng khoán SmartInvest,VnStock,0
AAM.VN,Công ty Cổ Phần Thủy Sản MeKong,VnStock,1
AAH.VN,Công ty Cổ phần Hợp Nhất,VnStock,0
AAA.VN,Công ty Cổ phần Nhựa An Phát Xanh,VnStock,1
A32.VN,Công ty Cổ phần 32,VnStock,0
